ECG_R_Peaks,ECG_P_Peaks,ECG_Q_Peaks,ECG_S_Peaks,ECG_T_Peaks,QRS,RR Interval
3.620386016,0.106022457,-0.699824583,-0.627526421,0.168849616,31,190
2.939007036,-0.04283003,-0.72070222,-0.576025402,0.463908275,30,188
2.98591453,0.362996892,-0.117393354,-0.228445896,0.804817678,18,371
4.027916215,0.596255771,-0.042444261,-0.234162336,0.308194653,36,195
2.995181554,0.186499069,-1.094752881,-0.621783919,0.0780349,18,373
3.640515578,0.005493975,-0.246089411,-0.175327658,0.735758147,32,172
2.419117578,-0.74453707,-1.329588658,-1.418069271,0.264806099,29,181
3.325310515,-0.391964047,-1.363170979,-1.222699629,2.036911026,38,191
3.197856917,-0.590876096,-0.845841037,-1.217967941,-0.126571069,35,186
3.359063388,-0.243736168,-0.453727298,-0.934310798,-0.16576149,28,196
4.244295879,0.546163491,0.004343403,-0.414117348,0.716800242,35,394
4.845186736,0.512191792,0.151778376,0.009678113,0.802894012,43,432
2.496173049,0.642508103,-0.365887706,-1.752943122,0.55878204,23,214
4.087115148,0.768520349,0.123032899,0.070013619,1.060856519,21,473
3.589049365,0.338977038,-0.144206904,-0.098782962,0.967520363,42,231
6.177307081,-0.436731165,-0.968555637,-1.061442865,0.866286764,19,290
3.262851803,-0.120981876,-0.409601985,-0.52692257,0.17152554,31,200
3.391687924,0.262034017,-0.315457663,-0.41735437,0.431726844,30,433
2.953546259,-0.132553816,-0.38382822,-0.586362522,0.193143698,38,428
0.22364167,0.727231209,0.041485305,-0.571866408,1.638684889,15,244
3.341675168,0.164912478,-0.09737443,-0.270249371,0.688791707,39,199
3.462536579,0.449279158,-0.114460885,-0.078017068,0.739649215,18,199
3.802970305,0.488646283,-0.117509838,0.048361689,0.854525586,22,425
4.059906716,0.610166433,0.372568908,0.280855165,1.307109106,43,223
2.069663467,0.201286358,-0.53161939,-0.834357797,-0.148881315,78,200
5.305974417,0.025852355,-0.800336919,-0.438172494,0.381583269,18,215
4.389025825,0.148875979,-0.194801669,-0.441482861,0.268544505,43,455
3.224168124,-0.445050391,-0.606468361,-0.642888559,0.44766967,57,221
3.937551611,0.898853963,0.372308782,0.435146784,1.370938536,21,442
3.457823512,0.117709725,-0.099875176,-0.099958825,0.473869465,23,219
3.725429796,-0.054194157,-0.391764045,-0.359768467,0.561762263,17,349
4.376112415,-0.069482087,-0.382426996,-0.685519879,0.133756523,52,487
3.546072343,0.033217676,-0.360816635,-0.268715615,0.428865019,41,198
3.426590915,-0.001489155,-0.272562687,-0.46508582,0.496261315,32,212
4.840082983,0.188985927,-0.439144317,-0.514096576,-0.076900411,36,433
3.355952833,0.029257647,-0.276429568,-0.326468226,0.599491365,38,209
4.415415994,0.196824099,-0.461302635,-0.517143088,0.178224815,29,435
3.366094535,0.119152523,-0.230701565,-0.687428482,0.478862456,36,202
2.960503161,-0.279852955,-0.545061623,-0.618707139,0.42188088,32,392
3.447817083,0.162094915,-0.518443852,-0.63580986,0.387087186,18,376
3.396138504,0.104672127,-0.303538613,-0.45071563,0.492890561,33,181
3.421659508,0.492890561,-0.455823272,-0.500192676,0.334846835,34,184
3.347540376,0.032538899,-0.489864092,-0.518866575,0.292833163,44,189
3.513820803,0.130892905,-0.383017802,-0.338932843,0.38081518,40,178
3.416366809,0.049349463,-0.421537968,-0.401226906,0.421651403,55,393
3.543300032,-0.031850932,-0.404629284,-0.29170629,0.5150301,47,428
3.693592065,0.181928196,-0.338902174,-0.232090463,0.498021107,39,212
3.54874426,0.137932381,-0.426595548,-0.494806365,0.562418871,28,412
3.390825404,0.12399223,-0.37536014,-0.318592647,0.764155077,41,210
3.544203048,-0.032204571,-0.438949698,-0.315529377,0.559681249,40,214
3.430004444,0.065488005,-0.441342686,-0.474164532,0.308813643,33,206
3.284516814,-0.065741362,-0.347470923,-0.559221323,0.457028156,30,198
3.637722165,0.780300559,0.114499465,-1.064282366,-0.095798251,41,405
4.157677564,0.114802033,-0.46241171,-0.578520527,0.130732207,20,411
3.558290749,-0.141268768,-0.397789679,-0.230838296,0.647099253,45,223
3.378858027,0.130826528,-0.143886103,-0.27177553,0.72862064,31,475
4.190240027,0.208928575,-0.433105553,-0.483515426,0.523206596,33,479
3.56868243,0.125551511,-0.53897228,-0.350076921,0.700339643,31,208
3.456349187,0.116335817,-0.511457184,-0.384722424,0.680008237,19,222
1.921708122,0.964624456,-0.149369533,-2.124226691,0.899635686,23,214
4.586289775,0.093644,-0.305248914,-0.510965327,0.04914139,41,443
3.211423248,-0.237529523,-0.540145997,-0.402704302,0.407922749,40,466
3.521636848,-0.115738583,-0.468415084,-0.380969127,0.564880822,23,209
2.972155883,-0.673377798,-0.695413349,-1.429463523,-0.405107213,40,195
3.370048187,-0.039122723,-0.220609389,-0.440313875,0.602296439,20,192
3.343072676,0.139487215,-0.225275526,-0.391899018,0.611702983,44,194
3.284456013,0.013376991,-0.301584583,-0.520896091,0.530961858,32,203
6.435113024,-0.19193698,-0.690738739,-0.509633255,1.175769133,20,212
3.409728312,-0.184206245,-0.527474632,-0.539831702,0.266111451,31,200
3.128665953,-0.260176526,-0.483985394,-0.858479993,0.257166637,19,201
3.077720894,-0.347115762,-0.664674746,-0.576430068,0.47303296,31,217
5.250312423,0.419695767,-0.356788903,-0.363919217,1.020952348,55,403
3.321416597,-0.14536614,-0.464862289,-0.348738711,0.120595039,61,383
6.135398512,0.326132417,-1.652154155,-1.354299597,-0.310194829,16,423
3.501108619,-0.209636788,-0.51345776,-0.328806353,0.599903607,32,220
3.280275958,0.148896227,-0.485271011,-0.403901693,0.57539317,20,421
3.335989849,-0.215328818,-0.610326118,-0.416850024,0.449733059,34,416
3.453482547,0.098331368,-0.282613251,-0.32281674,0.380136372,37,365
3.419643077,-0.038776675,-0.548917156,-0.493539593,0.460179676,25,208
4.511545902,0.274918467,-0.308196052,-0.39160599,0.32925436,43,165
2.926812735,0.344687574,-0.714022406,0.004642098,1.697125153,43,214
3.498135906,0.173859455,-0.349894813,-0.41260034,0.455858946,40,434
3.076517271,0.334613464,0.056787002,-2.830810179,0.467124954,11,167
3.500606243,0.043332104,-0.472406322,-0.427249224,0.68681138,34,219
3.648269658,0.065629091,-0.248403035,-0.167521351,0.81228221,71,224
3.836749392,-0.361699004,-0.598437701,0.335191217,0.674078413,18,255
3.096159706,-0.014784283,-0.174323659,-0.258899693,0.597838699,34,495
3.724769985,0.689122495,0.042300651,-3.333383521,0.21341593,41,494
3.526041695,0.293751757,0.059541205,-0.023728909,0.953496488,19,230
3.450070471,0.026410401,-0.310018908,-0.1597425,0.676477785,42,449
3.317821126,-0.068240693,-0.169838329,-0.329245665,0.864653644,27,242
3.368062759,-0.14946175,-0.360150543,-0.106439,0.629783596,71,460
3.582269613,0.09747108,-0.289924993,-0.128921312,0.799947773,33,455
3.425754011,0.072187194,-0.220409878,-0.457916151,0.567871529,19,221
3.390855681,0.25053366,-0.368171702,-2.88413443,-0.649291283,36,494
3.485903586,0.042683185,-0.354834657,-0.333724497,0.75837273,31,251
2.821909608,-0.06788604,-0.461788251,-0.485892445,0.280438159,32,232
3.61684027,0.099464618,-0.316824962,-0.172840143,0.746382775,39,453
3.482633731,0.056428549,0.1111652,-0.172871207,0.955267701,18,222
3.29205207,0.095535245,-0.115745321,-0.126183579,0.686117603,59,499
3.365823624,-0.016429851,-0.244821733,-0.18850678,0.908476545,41,253
3.222773728,-0.058421695,-0.508483964,-0.288133692,0.679991668,19,219
3.577466789,0.078085131,-0.213048781,-0.458207573,0.540326568,30,455
3.345200651,-0.103178388,-0.352171801,-0.318187887,0.738387352,42,257
3.46686616,0.089785478,-0.303203597,-0.252049242,0.660373838,26,246
2.997572672,-0.029547995,-0.372314666,-0.129747393,0.689469407,44,229
3.548980084,-0.111381623,-0.298107286,-0.355085572,0.595789923,30,488
1.381154954,0.662528665,1.075801929,-1.348533913,0.235927494,16,244
4.971428559,0.766706526,-0.522467481,-0.98548581,-0.188295097,31,230
3.442842688,0.055859707,-0.174292672,-0.191270786,0.685477695,19,488
3.4948401,0.13367618,-0.049472771,-0.142772305,0.820201568,46,234
3.510079322,-0.076256198,-0.325343907,-0.21409966,0.828363382,22,490
3.399377469,0.306722264,-0.113424222,-0.162991403,1.075954349,34,231
3.289145569,-0.01709038,0.080976078,-0.268843393,0.742728368,18,233
6.885539621,0.073323956,-0.277737127,-0.421672319,1.219471739,71,492
3.478465776,-0.190913466,-0.379183499,-0.254408571,0.647027908,23,227
1.793801396,0.658675112,-1.45359724,-1.76848047,1.454249371,12,497
3.396337001,-0.103092745,-0.434369922,-0.197622492,0.787424819,42,236
3.209365087,-0.022266295,-0.516603534,-0.403713023,0.613349207,33,243
3.225880505,-0.272735659,-0.487975081,-0.396187159,0.560507682,19,455
3.512518089,0.129419825,-0.259235463,-0.216381749,0.843686246,30,219
3.480098363,-0.106362161,-0.464086624,-0.436512645,0.573970988,19,477
3.292040494,0.047032474,-0.429795168,-0.390570449,0.766978783,43,213
3.292312849,-0.053683647,-0.260182267,-0.437881366,0.667339165,19,445
4.568547683,0.094955821,-1.274442482,-0.443561833,-0.164641046,27,466
3.399175173,-0.072811501,-0.393125158,-0.241679082,0.725998983,30,219
3.389216425,-0.032110305,-0.450703197,-0.604483349,0.570997262,19,472
3.435538964,0.159673594,-0.322823345,-0.195184404,0.617793675,27,461
3.442805732,-0.130041317,-0.454824464,-0.584121188,0.527979478,18,216
3.211275896,-0.160344806,-0.344929758,-0.447927104,0.616518377,19,463
3.307669008,0.0852692,-0.456860925,-0.263336324,0.73465808,31,245
3.137163676,-0.405471859,-0.547583428,-0.548575508,0.521238584,30,475
3.116705963,-0.456450861,-0.716140334,-0.770792081,0.428896788,18,225
3.572671632,0.36862635,0.076730732,-2.041037954,0.175215278,34,438
4.145835775,0.300799114,0.192759546,-0.05236168,0.779106127,18,217
3.64642834,0.228138674,-0.313887214,-0.480582488,0.088706969,57,406
2.757879467,-0.446099103,-0.997373775,-1.002122307,0.065121566,18,196
3.012614713,-0.248292097,-1.386882637,-1.4554626,0.792807673,47,186
2.600079797,-0.721771237,-1.08920951,-0.775025774,0.269412163,18,181
3.738145795,0.162144801,-0.290612365,0.08141016,1.301289788,29,177
3.969451379,1.854513519,0.89212498,0.752310636,1.230043051,24,167
3.21263422,0.900564673,0.211521652,0.237081218,0.721133929,35,164
2.785683792,0.721133929,-0.350803939,-0.150046976,0.100095701,33,158
2.131065435,0.100095701,-0.905639572,-0.904563427,-0.484631243,20,162
1.617312268,-0.484631243,-1.323676085,-1.236056277,-0.627787761,17,172
1.595065119,-0.627787761,-1.298034275,-1.349065926,-0.581426738,18,181
1.791835509,-0.849622194,-1.496625233,-1.250928764,-0.733702494,19,181
3.613436992,0.173780752,-0.261109999,-1.281188033,-0.295863208,43,172
1.861843951,-0.882076817,-1.63976417,-1.517308275,-1.044081854,30,170
4.704305778,0.636149677,0.286542265,-0.615639602,0.420263608,44,160
1.924589891,-1.017738013,-1.667927032,-1.433251573,-0.745719949,36,172
2.311749183,-0.745719949,-1.411290348,-0.984992666,-0.191105938,19,339
2.825156648,-0.239512067,-0.527294525,-0.209355516,0.486876164,29,199
4.057816292,0.321053622,-0.266164849,-0.733213414,-0.186804034,41,385
5.319441325,0.830234231,-0.356082991,-0.764768569,-0.160299179,28,400
3.2954854,0.325845755,-0.294056026,-3.555072874,-0.380909934,32,196
4.87867152,1.303382957,0.809043506,0.87349955,1.697872574,22,373
5.222269748,1.6788475,1.217872494,1.217237544,1.545250323,52,376
3.498581511,0.992394665,0.661429258,0.180474065,0.875810121,12,379
2.423254953,-0.559739586,-0.839847826,-1.003421245,-0.26692528,19,404
2.249063826,-0.484860959,-1.014675832,-1.276636105,-0.462953034,18,398
2.289456051,-0.289425198,-0.878659063,-1.402470392,-0.280772401,29,389
0.861398694,-0.725368299,-1.309079755,-1.578322828,-1.335410093,33,202
0.417568384,-1.462061826,-1.805246831,-2.220020303,-1.317368282,17,186
3.064574272,0.135805937,-0.456381728,-0.588151369,0.834841308,42,224
3.930330156,0.447627137,-0.163321994,0.246147239,0.539485501,20,424
4.302894653,1.016845869,0.510806815,0.444185456,1.418411298,30,196
4.260946606,0.832267321,0.329254908,0.087254838,1.086461443,19,205
3.74826208,0.210058412,-0.20593064,-0.26589432,0.857566876,18,226
2.949776753,-0.052837786,-0.665784601,-0.765327594,-0.257392307,19,430
1.343724701,-2.782261334,-2.953061206,-4.790284284,-0.30209299,33,210
3.883116996,1.776148133,1.195523021,1.356324636,2.325369687,31,195
-0.190644512,-2.70795166,-3.516227569,-3.113077012,-2.412974405,15,189
1.996980008,-1.27754305,-1.595705133,-1.541956326,-0.349720523,16,407
7.065507017,0.283002,-1.157049004,-0.959528483,0.891660282,35,223
4.447778921,0.181605153,0.018975528,0.072856346,1.131690936,60,449
3.271159934,-0.080815613,-0.290455344,-0.425056767,0.473582976,25,215
3.291961937,-0.188828165,-0.631013446,-0.457398085,0.191043213,28,424
6.987200777,0.30174387,-0.119560326,-2.28886801,1.44503804,44,202
3.609091985,0.296322324,-0.421566658,-0.398642423,0.769186381,24,200
5.447949995,0.406375439,0.029122275,-0.101999841,0.452122345,28,207
3.916785245,0.477138822,-0.08093871,-0.051068664,0.909594706,21,222
3.173259122,0.482761948,-0.769857191,-0.205432859,0.825914969,23,213
2.300187754,-1.310262895,-1.996850254,-2.205029028,-1.319674726,41,210
4.25272731,0.423428609,-0.263516102,-0.087895319,0.678249223,22,193
4.723944176,0.463620887,-0.353570952,-0.256495365,0.539341019,34,186
3.990320895,0.48162272,-0.403227342,-0.326787772,0.476440399,19,210
4.369675735,1.211360154,0.694319591,0.418098597,1.893082396,26,395
5.299125473,1.935271393,1.488258679,1.211846758,2.638449629,22,203
5.431197797,2.061188498,1.418280868,1.351052064,2.296204283,36,193
4.16781916,0.619979107,-0.32617244,-0.323656905,1.058469754,19,224
3.61296546,0.134300089,-0.05089613,-0.123223047,0.825709926,20,216
3.306564639,-0.110504736,-0.375690149,-0.371474411,0.418415736,29,195
4.265388953,0.182769885,-0.290990054,-0.368880985,0.616377475,16,404
3.655161749,0.045433081,-0.603640103,-0.594528927,0.258054351,22,235
3.892928812,0.216188918,-0.367234382,-0.296853876,0.838463143,34,196
3.616007208,-0.138561763,-0.384917135,-0.588773458,0.623495324,16,422
3.049162581,-0.269857307,-0.629486775,-0.725554058,0.211897321,32,230
3.347644228,0.581659119,-0.242796289,-2.223823954,0.617428872,39,194
3.408574657,-0.048621301,-0.366524122,-0.14696614,0.762701426,16,213
6.398017957,-0.031028647,-0.231039625,2.252997424,3.476018861,19,239
3.421641198,0.254903698,-0.529942881,-0.607049577,0.227933628,38,191
3.18751316,0.055408702,-0.806478579,-0.550656619,0.217210932,26,180
2.98114378,0.036436331,-0.448110233,-0.655969878,0.253790226,33,182
2.937139264,-0.044059261,-0.63322382,-0.505351516,0.305797867,36,176
2.989579411,-0.012792969,-0.453208182,-0.491827789,0.291767541,17,356
3.346027461,0.107810883,-0.66330671,-0.65074954,0.248931468,20,387
3.363411724,0.068814059,-0.794308519,-0.536856366,0.318667568,37,198
3.253095158,0.084748058,-0.660913899,-0.588373994,0.236971675,33,206
2.71490794,0.10625946,-0.541357956,-0.739975711,0.25080603,15,193
3.701405908,2.577261711,1.259528191,0.826684541,3.257277886,24,370
1.723927412,1.184054867,-0.055826727,-1.752138627,0.110253803,32,198
3.765014392,0.181477726,-0.20891426,-0.261998049,0.727946669,26,208
4.155819976,0.465511324,-0.195081396,-0.43652746,1.348233693,44,211
3.142312003,0.041724848,-0.418928438,-0.37769439,0.544739479,25,210
5.111058945,0.616412339,-0.591140424,0.074997392,0.452397069,26,411
2.840770208,0.460661685,-0.941273112,-2.030062713,1.267422034,13,290
3.584752598,0.270982463,-0.185693767,-0.10013844,0.77837737,33,219
3.163186925,-0.083750649,-0.66356529,-0.430690738,0.440562316,26,206
3.301557528,0.112179939,-0.176021729,-0.112758145,0.678024627,25,226
2.597833878,-0.122293715,-0.598393282,-0.59078405,0.375184859,23,442
3.583040675,0.228569567,-0.408377936,-0.168426172,0.991354127,24,199
4.582887632,0.319162253,-1.101629446,-0.557193631,-0.121273028,27,397
2.932353186,0.23725902,-0.182776508,-0.081383562,0.091219575,18,203
2.541953926,-0.25982688,-0.777129162,-0.990463368,-0.441027854,18,400
2.21758857,-0.988279727,-1.090944106,-1.22822133,-0.228333481,19,208
2.407157878,-0.567107481,-1.085163825,-1.241567558,-0.29963678,18,397
3.097804455,-0.178607133,-0.588793789,-0.605871228,0.282258675,16,202
-0.070751277,-0.904280038,-0.255009912,-2.980219771,1.175727386,21,200
3.41076962,0.194583437,-0.07341642,-0.343844319,0.839802237,19,423
4.035385806,0.294497707,-0.028588854,-0.268549011,0.93398278,30,490
3.260311289,-0.123073405,-0.405858098,-0.241087825,0.609359336,29,213
3.048088308,0.154336505,-0.274386455,-0.246356335,0.620590433,22,194
3.430139921,0.009026613,-0.387265245,-0.407301087,0.291065056,30,439
5.509982279,-0.039396072,-0.398983236,2.595654191,4.967637885,36,226
3.918109526,0.256736879,-0.129395341,-0.141566872,0.891578457,21,237
5.859927999,-0.173107877,-0.849722354,-2.674593323,0.305760701,38,476
3.27629651,-0.086849908,-0.16286546,-0.349497814,0.525276215,33,216
3.549508601,0.08055543,-0.421503094,-0.419314287,0.492225852,44,381
6.098491744,-0.246000035,-0.921930398,-1.318069838,0.893741584,18,217
3.106443986,-0.289957485,-1.116945554,-0.988831752,-0.267629975,19,414
3.687286712,0.052679324,-0.500060049,-0.399905485,0.353561377,53,216
3.627759856,0.082060171,-0.026095026,-0.314979276,0.354928269,33,437
3.154775414,0.019628298,-0.264348524,-0.372723567,0.390014444,29,221
6.327289929,0.411771491,0.005080553,-0.154819607,0.374144526,50,407
3.349026565,-0.175316428,-0.674484073,-1.051974581,0.323380757,23,230
3.866861161,-0.106589033,-0.431088195,-0.629700874,0.32951142,20,190
3.85532772,-0.156380756,-0.272301421,-0.376391577,0.495021517,20,239
3.629249946,-0.176726663,-0.19883813,-0.520409303,0.572108044,19,209
4.803114652,0.22187546,-1.067455244,-0.496444764,-0.114882657,27,211
8.406259593,0.963524773,-1.057622829,-0.733791815,0.09026188,18,442
3.680595241,0.306484538,0.024627382,-0.82640293,0.387801419,41,383
5.992358645,0.326805988,-0.374802369,-1.252971187,0.175547066,15,267
4.234114436,1.127930907,0.674533834,0.876543496,1.37234427,40,204
3.092474146,-0.101554057,-0.342084906,-0.640248203,0.57319231,26,372
3.354262378,0.10695397,-0.239958923,-0.092167722,0.788852893,24,210
2.603222444,0.172821529,-0.704823957,-0.809362881,0.25082445,17,377
3.577687755,-0.243224222,-0.698968126,-1.68210501,0.62220722,36,203
3.500323595,-0.040012224,-0.683370379,-0.422675582,0.516016187,38,204
-0.233589797,0.082453645,-0.13100571,-2.750174329,1.140466753,28,412
3.370503276,0.384818662,-0.322602791,-0.21237414,0.962772161,18,384
3.086545159,0.241636967,-0.285508817,-0.356944816,1.065627465,17,384
2.682548115,-0.686164732,-2.05967754,-1.055687919,-0.829468891,20,395
3.481663268,1.402012798,0.516593133,-1.210060963,1.398336205,24,200
3.885355053,0.838697724,0.187749857,-2.777970793,0.243898935,31,376
3.285207883,0.546893662,-0.349971505,-0.389008405,0.390362077,18,397
3.920873601,0.14675091,-0.214763288,0.004876163,0.637662501,26,202
4.024590645,0.654606479,-0.166127306,0.172045903,0.751196634,22,419
3.725992879,-0.212252038,-0.384812589,-0.643156488,-0.216819108,19,222
3.286816685,0.40242568,-0.904288841,-0.550200745,0.370155895,16,440
3.239150961,-0.189863751,1.050529078,0.158103737,0.654932606,9,435
3.375887367,-0.160077498,-0.655911927,-0.510340403,0.315344925,27,388
3.295206168,0.129149507,-0.60137795,-0.527926965,0.908092677,19,405
